book_id,title,archtypes,plotpoints,themes,keywords,timestamp,llm_annotator
25107-8.txt, Sarro,"['experienced sailor', 'brutal supercargo', 'loyal friend', 'innocent victim', 'brave and remorseful attacker']","['a history of violence between two characters', 'accusation of theft and punishment', 'reunion after many years', 'confession and apology', 'violent confrontation and death', 'heroic rescue attempt']","['justice and injustice', 'regret and redemption', 'loyalty and betrayal', 'violence and its consequences']","['maritime life', 'pacific islands', 'tribal culture', 'whaling', 'torture', 'revenge', 'friendship']",2024-01-19 12:19:25,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
24152.txt, The Guardians,"['Religious leader who is actually a man playing god', 'Curious teenager who wants to learn the truth', 'Group of people living in isolation due to a disease', 'People who are willing to sacrifice themselves for the greater good']","['Teenager discovers the truth about her world and the god she worships', 'Teenager finds out that the god she worships is a man, and decides to confront him', ""Teenager arrives at the god's location and sees the truth about the universe"", 'Teenager returns to her world and tells others the truth, causing them to rebel', ""Rebellion leads to the destruction of the god's location and the death of many people""]","['The pursuit of truth and knowledge', 'The dangers of religious dogma and idolatry', 'The importance of honesty and transparency', 'The power of curiosity and questioning authority', 'The consequences of rebellion and revolution']","['science fiction', 'religion', 'dystopia', 'isolation', 'sacrifice', 'truth', 'revolution']",2024-01-19 12:20:09,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
881.txt, Lemorne Versus Huell,"['Wealthy relative', 'Poor niece', 'Lawyer', 'Legal dispute']","['Aunt asks niece to accompany her due to lawsuit and health issues', 'Niece agrees to help despite strained relationship', 'Aunt and niece interact with various characters involved in the lawsuit', 'Niece meets a lawyer who shows interest in her, but is hesitant due to her situation', 'Niece struggles with her feelings towards the lawyer amidst the ongoing lawsuit', ""Lawsuit reaches a turning point, impacting the niece's future""]","['Class conflict', 'Family obligations', 'Love and loyalty', 'Uncertainty and instability', 'Inner turmoil', 'Perception vs reality']","['Seaside setting', 'Dressmaking', 'Music teaching', 'Rides in carriages', 'Legal proceedings', 'Power dynamics']",2024-01-19 12:20:35,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
51650.txt, Innocent At Large,"['innocent abroad', 'hayseed among sophisticates', 'naive outsider', 'unscrupulous operator', 'confidence trickster']","['visitor from Mars seeks business manager for export trade', 'Earthman offers services of experienced businessman', 'naive Martian reveals need for con artist to boost economy', 'Earthman locates slipstring, promises to bring him to Mars for fee', ""Martian learns of Earthman's scheme to defraud planet"", 'Martian confronts Earthman, proposes alternative plan']","['culture clash', 'economic disparity', 'deception', 'corruption', 'entrepreneurship', 'self-determination']","['innocent at large', 'Mars', 'Earth', 'business', 'export', 'tourism', 'gambling', 'confidence game', 'slipstring', 'scam', 'friendship', 'loyalty']",2024-01-19 12:21:07,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
22866.txt, An Ounce of Cure,"['Average person seeking medical help', 'Specialist doctors who focus on their specific field', 'Overwhelmed general practitioner']","['Person seeks medical help for a minor issue', 'Doctor recommends extensive tests and specialists', 'Specialists focus on their field, missing the bigger picture', 'Patient feels overwhelmed and confused by the medical system', 'Patient eventually gives up on finding a solution']","['Bureaucracy and complexity in modern healthcare', 'Loss of personal connection in specialized fields', 'The importance of holistic thinking in healthcare', 'Communication barriers between different areas of expertise']","['Medical system', 'Healthcare', 'Specialization', 'Bureaucracy', 'Confusion', 'Frustration']",2024-01-19 12:21:27,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
59224.txt, They Were Different,"['naive protagonists', 'powerful antagonist', 'supportive community', 'dedicated educators']","['unique individuals discover their powers', 'protagonists attempt to share knowledge with others', 'community fears and ostracizes the protagonists', 'protagonists are relentlessly pursued by authorities', 'one protagonist dies, leaving the other to continue the struggle', 'surviving protagonist remains determined to spread knowledge']","['discrimination and fear of the unknown', 'importance of knowledge and education', 'determination and persistence', 'cost of prejudice', 'struggle against oppression']","['psychic abilities', 'gifted individuals', 'education', 'pursuit', 'discrimination', 'courage', 'loss', 'resilience']",2024-01-19 12:21:56,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
59556.txt, Communication,"['A group of explorers from Earth, including a captain and an engineer', ""A group of aliens, referred to as 'Martians', with distinct physical features and culture""]","['An initial contact between humans and the aliens on Mars', 'An attempt to communicate using mathematical principles, specifically the Pythagorean theorem', 'Misunderstanding and conflict arising due to cultural differences and assumptions', 'The tragic outcome of the misunderstanding leading to the death of the human explorers', 'The aliens discussing the encounter and deciding on a course of action based on their perspective']","['Interstellar exploration and communication', 'Cultural misunderstandings and assumptions', 'The consequences of miscommunication and violence', 'The importance of understanding and empathy in interstellar relations']","['aliens', 'communicating across cultures', 'conflict', 'exploration', 'first contact', 'intelligence', 'mars', 'misunderstanding', 'space travel']",2024-01-19 12:22:16,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
51687.txt, The Spy in the Elevator,"['Reluctant Hero', 'Obsessive Love Interest', 'Paranoid Madman']","[""Protagonist's plan to propose to his love interest is complicated by a series of mishaps"", ""An unexpected event disrupts protagonist's routine"", 'Protagonist meets a mysterious stranger', ""Protagonist learns of the stranger's intent"", 'Protagonist captures and interrogates the stranger', 'Stranger reveals shocking information', 'Protagonist struggles with the implications of the revelation']","['Love vs. Duty', 'Trust vs. Suspicion', 'Progress vs. Stagnation', 'Individualism vs. Collectivism']","['Project', 'Elevator', 'Radiation', 'Ore-sled', 'Force Screen', 'Army', 'Defense']",2024-01-19 12:22:44,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
30251.txt, Disqualified,"['Benevolent authority figure', 'Wise and experienced companion', 'Hospitable yet evasive host', 'Proud and independent workers']","['Two travelers inspect a foreign planet and its culture', 'They meet the wealthy local leader who seems to be a benevolent figure', ""They share a meal during which they discuss the planet's progress and requirements for approval"", 'Travelers discover that the locals have developed unique solutions to their problems', 'The visitors suspect that there might be a hidden underclass on the planet', 'The truth is revealed through an unexpected detail']","['Appearance versus reality', 'Non-judgmental observation', 'Perception and understanding', 'Cultural differences and misunderstandings', 'Colonialism and paternalism', 'Hidden exploitation and abuse']","['Alien encounter', 'Colonization', 'Inspection', 'Social hierarchy', 'Slavery', 'Technological advancement']",2024-01-19 12:23:05,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
32321.txt, The Book,"['Young, naive protagonist', 'Old, experienced mentor figure']","['Protagonist is assigned a dangerous mission to explore a mysterious phenomenon in space', 'Mentor figure accompanies protagonist on the mission', 'Mysterious phenomenon turns out to be more dangerous than anticipated', 'Mentor figure sacrifices himself to save protagonist', 'Protagonist returns to civilization, forever changed by the experience']","['The value of experience and wisdom', 'The dangers of exploration and discovery', 'The importance of sacrifice and bravery', 'The impact of space on the human psyche']","['science fiction', 'space exploration', 'mentor-mentee relationship', 'heroism', 'personal growth']",2024-01-19 12:23:29,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
40953.txt, A Traveler in Time,"['Time traveller', 'Sceptical observer', 'Eccentric inventor', 'Nervous sister', 'Curious neighbour']","['Reporter meets time traveller', 'Time traveller describes functioning time machine', 'Time traveller shares experiences from time travelling', 'Time traveller takes reporter on a journey through time', ""Reporter explores time traveller's shed"", 'Time traveller disappears', ""Time traveller's sister returns unexpectedly"", ""Time traveller's sister undergoes sudden changes""]","['Time travel', 'Perception of reality', 'Change and transformation', 'Paradox of time travel', 'Mental health and instability']","['Speculative fiction', 'New York City', 'Historical reference', 'Imagination', 'Quirky characters']",2024-01-19 12:23:52,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
